dealer_id,dealer_aadhar,farmer_id,relationship_date,claimed_fertiliser_qty_kg,relationship_status,max_allowed_txns_per_year
DEA0077,2085187776951,FAR001396,2024-04-29,1628,Active,12
DEA0395,2988432219161,FAR003829,2024-04-29,2959,Active,24
DEA0020,2324283572988,FAR001092,2024-04-29,25606,Active,36
DEA0041,2011651670433,FAR008993,2024-04-29,1133,Active,48
DEA0273,2290682017103,FAR003735,2024-04-29,52284,Active,24
DEA0213,2899499017012,FAR006842,2024-04-29,28746,Active,12
DEA0245,2377576755938,FAR007506,2024-04-29,1155,Active,12
DEA0180,2541313533292,FAR002521,2024-04-29,58547,Active,24
DEA0007,2900425773895,FAR009329,2024-04-29,17841,Active,48
DEA0032,2527774711556,FAR002048,2024-04-29,1570,Active,24
DEA0383,2477978168940,FAR004319,2024-04-29,1350,Active,36
DEA0113,2320769859180,FAR007553,2024-04-29,11981,Active,48
DEA0379,2864515714792,FAR005840,2024-04-30,15432,Active,36
DEA0372,2738725588288,FAR008634,2024-04-30,1936,Active,36
DEA0403,2367173489603,FAR008611,2024-04-30,507,Active,48
DEA0436,2339692586886,FAR004288,2024-04-30,13432,Active,36
DEA0294,2859564423781,FAR007733,2024-04-30,1465,Inactive,48
DEA0405,2606879107140,FAR005777,2024-04-30,33316,Active,12
DEA0393,2973183589041,FAR007405,2024-04-30,2253,Active,24
DEA0418,2941958973473,FAR005067,2024-04-30,25549,Active,24
DEA0197,2723947149897,FAR009613,2024-04-30,3543,Active,24
DEA0390,2636785722164,FAR004091,2024-04-30,22392,Active,24
DEA0245,2377576755938,FAR001099,2024-04-30,3237,Active,36
DEA0060,2666562836190,FAR009047,2024-04-30,251,Active,12
DEA0424,2139429413311,FAR003857,2024-04-30,17754,Active,24
DEA0307,2004379524097,FAR000611,2024-04-30,1388,Active,12
DEA0251,2269516712000,FAR007080,2024-04-30,1866,Active,36
DEA0407,2129552997376,FAR001826,2024-04-30,905,Active,36
DEA0406,2875427703685,FAR009267,2024-04-30,1313,Active,36
DEA0111,2160217735027,FAR002667,2024-04-30,1980,Inactive,24
DEA0321,2531929098370,FAR003799,2024-04-30,14787,Active,24
DEA0497,2127571991087,FAR005416,2024-04-30,315,Active,36
DEA0157,2789803815071,FAR002439,2024-04-30,2260,Inactive,36
DEA0386,2484134633215,FAR006776,2024-05-01,1824,Active,48
DEA0105,2258724475509,FAR005540,2024-05-01,346,Active,24
DEA0059,2209820451367,FAR007720,2024-05-01,642,Inactive,48
DEA0497,2127571991087,FAR001736,2024-05-01,39680,Active,24
DEA0061,2741103502567,FAR001647,2024-05-01,5243,Active,48
DEA0249,2347737480009,FAR004330,2024-05-01,1094,Inactive,48
DEA0146,2739976321242,FAR000159,2024-05-01,19112,Inactive,48
DEA0022,2787622025494,FAR004583,2024-05-01,17036,Inactive,24
DEA0285,2965338892509,FAR005047,2024-05-01,3500,Active,12
DEA0064,2099582324720,FAR008913,2024-05-01,285,Active,24
DEA0091,2581396059845,FAR001638,2024-05-01,56581,Active,12
DEA0168,2067811274296,FAR005053,2024-05-01,17862,Active,48
DEA0142,2298708440333,FAR000539,2024-05-01,149309,Active,12
DEA0260,2463181186579,FAR006234,2024-05-01,18964,Active,12
DEA0271,2433510008368,FAR002857,2024-05-01,2212,Active,12
DEA0319,2538411321869,FAR006955,2024-05-01,380481,Active,24
DEA0455,2573844235573,FAR009367,2024-05-01,273,Active,36
DEA0250,2681289806872,FAR003533,2024-05-01,2241,Active,36
DEA0172,2866164361546,FAR003463,2024-05-01,880,Inactive,24
DEA0144,2875357969453,FAR007535,2024-05-01,373,Active,48
DEA0177,2890267252305,FAR009584,2024-05-01,2091,Active,24
DEA0360,2294825296546,FAR000153,2024-05-02,17819,Active,36
DEA0051,2961764090178,FAR000215,2024-05-02,5076,Active,24
DEA0117,2159322191514,FAR005088,2024-05-02,2020,Active,24
DEA0306,2990147109825,FAR006092,2024-05-02,1357,Active,12
DEA0032,2527774711556,FAR001723,2024-05-02,50853,Inactive,48
DEA0065,2524912570065,FAR003509,2024-05-02,8673,Active,36
DEA0286,2937976448205,FAR008122,2024-05-02,19735,Active,12
DEA0054,2757614965859,FAR000128,2024-05-02,868,Active,12
DEA0066,2490745034280,FAR001167,2024-05-02,6310,Active,24
DEA0127,2540846821394,FAR003408,2024-05-02,215,Active,48
DEA0402,2215323873830,FAR009515,2024-05-02,778,Inactive,12
DEA0469,2846456019389,FAR005495,2024-05-02,4411,Active,24
DEA0116,2563918990027,FAR003877,2024-05-02,4951,Active,36
DEA0150,2728424049360,FAR007753,2024-05-02,31580,Active,12
DEA0039,2369561439398,FAR008993,2024-05-02,812,Active,12
DEA0216,2828733673817,FAR007734,2024-05-02,1198,Active,48
DEA0458,2634232746969,FAR000280,2024-05-02,1581,Active,36
DEA0136,2298515060074,FAR004996,2024-05-02,432,Inactive,48
DEA0386,2484134633215,FAR004609,2024-05-02,1314,Active,24
DEA0262,2178999685718,FAR008767,2024-05-02,451,Active,12
DEA0056,2746498723708,FAR005408,2024-05-02,16677,Active,24
DEA0469,2846456019389,FAR005486,2024-05-03,2103,Active,12
DEA0384,2663638656787,FAR003087,2024-05-03,39011,Active,36
DEA0065,2524912570065,FAR005968,2024-05-03,45561,Active,48
DEA0253,2344643709707,FAR005549,2024-05-03,3882,Active,24
DEA0326,2794508986330,FAR008969,2024-05-03,880,Active,12
DEA0445,2856628485568,FAR007684,2024-05-03,26568,Active,36
DEA0296,2275918168525,FAR007891,2024-05-03,32681,Active,24
DEA0052,2855587333466,FAR005338,2024-05-03,1144,Active,24
DEA0402,2215323873830,FAR007800,2024-05-03,3404,Active,12
DEA0328,2577865526319,FAR005885,2024-05-03,2276,Active,36
DEA0208,2840218312814,FAR005296,2024-05-03,2390,Inactive,24
DEA0384,2663638656787,FAR003694,2024-05-03,2077,Active,36
DEA0265,2422689586808,FAR000937,2024-05-03,378,Active,36
DEA0389,2020769806477,FAR003687,2024-05-03,2411,Inactive,24
DEA0316,2793333269131,FAR005652,2024-05-03,763,Active,24
DEA0218,2044661593940,FAR000159,2024-05-03,18333,Active,12
DEA0249,2347737480009,FAR000396,2024-05-03,717,Active,24
DEA0233,2742872134878,FAR002777,2024-05-03,2720,Active,12
DEA0274,2583684866009,FAR002914,2024-05-03,29904,Active,24
DEA0393,2973183589041,FAR003894,2024-05-03,1238,Active,48
DEA0290,2134172510425,FAR006618,2024-05-03,33658,Active,36
DEA0256,2819169823813,FAR006783,2024-05-04,27627,Active,12
DEA0359,2637783036034,FAR005169,2024-05-04,1080,Active,24
DEA0170,2310951443266,FAR007799,2024-05-04,1332,Active,12
DEA0203,2713879519299,FAR002472,2024-05-04,38127,Active,12
DEA0443,2889840039524,FAR004400,2024-05-04,1756,Active,12
DEA0349,2479342046563,FAR008796,2024-05-04,510,Active,36
DEA0172,2866164361546,FAR007077,2024-05-04,9002,Active,36
DEA0353,2295170977975,FAR003162,2024-05-04,1117,Active,48
DEA0003,2311921777293,FAR001312,2024-05-04,3669,Active,48
DEA0034,2492171975992,FAR004678,2024-05-04,7801,Active,24
DEA0081,2154910538798,FAR006563,2024-05-04,460,Active,24
DEA0015,2021803731746,FAR009347,2024-05-04,15715,Active,24
DEA0424,2139429413311,FAR006000,2024-05-04,649,Active,12
DEA0464,2299704789818,FAR000150,2024-05-04,365,Active,48
DEA0411,2258168607090,FAR001831,2024-05-04,8594,Active,36
DEA0381,2060817395078,FAR000451,2024-05-04,2060,Active,24
DEA0355,2133697776838,FAR009267,2024-05-04,1445,Active,24
DEA0398,2361792646497,FAR007360,2024-05-04,1135,Active,24
DEA0167,2691172279665,FAR006108,2024-05-04,6629,Active,24
DEA0166,2262380298429,FAR002802,2024-05-04,5146,Active,24
DEA0114,2326934752420,FAR008711,2024-05-04,1062,Active,24
DEA0349,2479342046563,FAR004329,2024-05-05,1740,Active,24
DEA0196,2244685062283,FAR006449,2024-05-05,2959,Active,12
DEA0420,2288431119181,FAR003184,2024-05-05,2562,Active,24
DEA0268,2230420650491,FAR000173,2024-05-05,337,Active,48
DEA0114,2326934752420,FAR009388,2024-05-05,3024,Active,36
DEA0233,2742872134878,FAR005514,2024-05-05,168,Active,48
DEA0178,2028777932287,FAR009844,2024-05-05,1753,Active,24
DEA0492,2514675426711,FAR009317,2024-05-05,1496,Active,12
DEA0154,2601506420683,FAR009181,2024-05-05,530,Active,36
DEA0412,2888896479183,FAR009633,2024-05-05,4781,Active,24
DEA0418,2941958973473,FAR004992,2024-05-05,3383,Inactive,24
DEA0138,2941712159224,FAR007636,2024-05-05,26616,Active,36
DEA0001,2538274001343,FAR005004,2024-05-05,140881,Active,36
DEA0412,2888896479183,FAR000930,2024-05-05,1064,Active,36
DEA0429,2730363426615,FAR003505,2024-05-05,15321,Active,12
DEA0268,2230420650491,FAR005182,2024-05-05,4613,Active,12
DEA0367,2724126613176,FAR004850,2024-05-05,19572,Active,24
DEA0491,2933799882407,FAR004208,2024-05-05,143,Active,36
DEA0066,2490745034280,FAR002576,2024-05-05,304,Active,36
DEA0067,2287756352740,FAR003043,2024-05-05,1129,Active,48
DEA0271,2433510008368,FAR004572,2024-05-06,3572,Active,36
DEA0166,2262380298429,FAR008804,2024-05-06,334,Inactive,36
DEA0168,2067811274296,FAR006116,2024-05-06,1097,Active,36
DEA0410,2746945916049,FAR009813,2024-05-06,354,Active,24
DEA0455,2573844235573,FAR000385,2024-05-06,3227,Active,48
DEA0426,2238592611303,FAR009566,2024-05-06,183811,Inactive,24
DEA0259,2297811238355,FAR001261,2024-05-06,2368,Active,12
DEA0453,2342316885292,FAR008351,2024-05-06,1211,Active,24
DEA0028,2306225256139,FAR008661,2024-05-06,733,Active,48
DEA0031,2924962947110,FAR006742,2024-05-06,425,Active,24
DEA0150,2728424049360,FAR004931,2024-05-06,25317,Active,12
DEA0057,2477789998915,FAR009124,2024-05-06,23666,Active,24
DEA0252,2413842326796,FAR001125,2024-05-06,9563,Inactive,36
DEA0392,2071379803159,FAR003833,2024-05-06,11850,Active,36
DEA0433,2945740755340,FAR006334,2024-05-06,43423,Active,36
DEA0485,2966451652637,FAR006638,2024-05-06,22859,Active,24
DEA0323,2335674144489,FAR004021,2024-05-06,2270,Active,24
DEA0370,2157262164254,FAR008789,2024-05-06,1062,Active,36
DEA0335,2340528724043,FAR000237,2024-05-06,611,Active,36
DEA0308,2513887512281,FAR000875,2024-05-06,59007,Active,24
DEA0089,2949661263714,FAR005342,2024-05-06,10867,Inactive,36
DEA0293,2218879063047,FAR003867,2024-05-07,2683,Active,24
DEA0384,2663638656787,FAR006079,2024-05-07,274,Active,12
DEA0009,2087316340923,FAR000326,2024-05-07,982,Active,24
DEA0439,2406721919859,FAR006080,2024-05-07,244,Active,24
DEA0194,2010322801451,FAR008224,2024-05-07,4124,Active,12
DEA0490,2306674971273,FAR003912,2024-05-07,939,Active,24
DEA0128,2670316220510,FAR003632,2024-05-07,14897,Active,24
DEA0327,2385925270805,FAR001768,2024-05-07,1975,Active,12
DEA0005,2935841521171,FAR004457,2024-05-07,8570,Active,24
DEA0095,2378630762938,FAR003086,2024-05-07,14234,Active,12
DEA0072,2509685471213,FAR003628,2024-05-07,1605,Active,48
DEA0195,2314473811216,FAR004854,2024-05-07,1606,Active,12
DEA0323,2335674144489,FAR001733,2024-05-07,987,Active,24
DEA0128,2670316220510,FAR007637,2024-05-07,156,Inactive,24
DEA0009,2087316340923,FAR003982,2024-05-07,49148,Active,24
DEA0492,2514675426711,FAR007380,2024-05-07,16405,Active,24
DEA0487,2074557328378,FAR007877,2024-05-07,36228,Active,12
DEA0162,2433664772989,FAR009458,2024-05-07,426,Active,24
DEA0461,2637145972824,FAR007881,2024-05-07,2462,Inactive,12
DEA0119,2435462287917,FAR002977,2024-05-07,3397,Active,12
DEA0188,2287782756813,FAR004637,2024-05-07,24283,Active,24
DEA0372,2738725588288,FAR001954,2024-05-08,1340,Active,12
DEA0486,2165813064582,FAR007605,2024-05-08,23120,Inactive,12
DEA0101,2175811950409,FAR005484,2024-05-08,4324,Active,24
DEA0066,2490745034280,FAR005194,2024-05-08,32958,Active,24
DEA0184,2352843937784,FAR009813,2024-05-08,376,Active,24
DEA0397,2452543025121,FAR005844,2024-05-08,1140,Active,24
DEA0372,2738725588288,FAR004802,2024-05-08,2448,Active,24
DEA0335,2340528724043,FAR009380,2024-05-08,1177,Active,36
DEA0189,2844897362388,FAR003349,2024-05-08,1424,Active,12
DEA0067,2287756352740,FAR002790,2024-05-08,4514,Inactive,24
DEA0256,2819169823813,FAR001694,2024-05-08,4368,Active,12
DEA0156,2845311989767,FAR007892,2024-05-08,2527,Active,12
DEA0354,2931637252071,FAR000330,2024-05-08,8689,Active,12
DEA0185,2782579600248,FAR007332,2024-05-08,15837,Active,12
DEA0141,2806100729194,FAR008272,2024-05-08,1278,Inactive,24
DEA0158,2045622254732,FAR005875,2024-05-08,357,Active,24
DEA0436,2339692586886,FAR009857,2024-05-08,1155,Active,12
DEA0172,2866164361546,FAR003155,2024-05-08,416,Active,48
DEA0427,2402977336567,FAR000405,2024-05-08,47558,Active,36
DEA0320,2619959144624,FAR003913,2024-05-08,3084,Active,36
DEA0275,2932521631464,FAR006479,2024-05-08,4652,Active,36
DEA0233,2742872134878,FAR000525,2024-05-09,439,Inactive,36
DEA0275,2932521631464,FAR000521,2024-05-09,1510,Active,24
DEA0398,2361792646497,FAR007378,2024-05-09,737,Active,24
DEA0150,2728424049360,FAR003006,2024-05-09,623,Active,36
DEA0266,2155652307139,FAR003403,2024-05-09,1323,Active,36
DEA0302,2165797052651,FAR000383,2024-05-09,23181,Active,12
DEA0186,2845209106236,FAR007779,2024-05-09,2434,Active,24
DEA0404,2419345273669,FAR006672,2024-05-09,1128,Active,12
DEA0371,2335643605235,FAR006002,2024-05-09,1983,Active,12
DEA0368,2219692206741,FAR001066,2024-05-09,20151,Active,24
DEA0034,2492171975992,FAR007331,2024-05-09,3662,Active,24
DEA0232,2872446132680,FAR007490,2024-05-09,1744,Active,36
DEA0240,2203140000546,FAR006448,2024-05-09,1559,Inactive,24
DEA0420,2288431119181,FAR006486,2024-05-09,33375,Active,12
DEA0440,2652674349664,FAR006221,2024-05-09,48335,Active,24
DEA0085,2742156456218,FAR008947,2024-05-09,2252,Active,12
DEA0264,2942246449013,FAR004934,2024-05-09,25962,Active,48
DEA0470,2473503083447,FAR002916,2024-05-09,569,Active,36
DEA0112,2768602022777,FAR000928,2024-05-09,16261,Inactive,12
DEA0304,2549693846992,FAR009497,2024-05-09,8744,Active,36
DEA0456,2791715601631,FAR008647,2024-05-09,2069,Active,24
DEA0038,2513289909131,FAR007315,2024-05-10,34258,Active,36
DEA0370,2157262164254,FAR006396,2024-05-10,34569,Active,24
DEA0354,2931637252071,FAR008756,2024-05-10,825,Active,12
DEA0370,2157262164254,FAR007545,2024-05-10,1373,Active,24
DEA0495,2402164482439,FAR004830,2024-05-10,1185,Active,36
DEA0053,2635309954724,FAR004014,2024-05-10,2037,Active,48
DEA0080,2503100955460,FAR006326,2024-05-10,26600,Active,48
DEA0204,2971950409550,FAR007186,2024-05-10,26462,Active,36
DEA0368,2219692206741,FAR005754,2024-05-10,1959,Active,48
DEA0446,2234937985091,FAR006232,2024-05-10,662,Active,12
DEA0324,2968987153328,FAR006846,2024-05-10,21377,Active,24
DEA0376,2794796795246,FAR007539,2024-05-10,868,Active,12
DEA0249,2347737480009,FAR002501,2024-05-10,1363,Active,36
DEA0221,2138102248752,FAR001610,2024-05-10,4820,Inactive,24
DEA0161,2880636685647,FAR009496,2024-05-10,874,Active,48
DEA0403,2367173489603,FAR001175,2024-05-10,3750,Active,48
DEA0358,2745657686827,FAR004639,2024-05-10,4011,Active,12
DEA0472,2385178532779,FAR007736,2024-05-10,1004,Active,12
DEA0078,2589827545357,FAR003218,2024-05-10,1215,Active,24
DEA0042,2616846320033,FAR004425,2024-05-10,5185,Active,24
DEA0188,2287782756813,FAR005156,2024-05-10,2051,Active,24
DEA0358,2745657686827,FAR004175,2024-05-11,437,Active,12
DEA0004,2187857161180,FAR003159,2024-05-11,19563,Active,12
DEA0031,2924962947110,FAR004833,2024-05-11,35870,Active,12
DEA0223,2326492882407,FAR001336,2024-05-11,233,Active,48
DEA0034,2492171975992,FAR006379,2024-05-11,33089,Active,24
DEA0030,2939816091622,FAR008929,2024-05-11,10663,Active,24
DEA0340,2417948937406,FAR000408,2024-05-11,21107,Active,36
DEA0206,2896896251194,FAR004814,2024-05-11,4722,Active,24
DEA0360,2294825296546,FAR008335,2024-05-11,21673,Active,48
DEA0339,2706457912964,FAR008082,2024-05-11,1704,Active,24
DEA0462,2211813144038,FAR005492,2024-05-11,1486,Inactive,24
DEA0259,2297811238355,FAR007165,2024-05-11,6208,Active,12
DEA0321,2531929098370,FAR006294,2024-05-11,1719,Active,24
DEA0050,2670318030893,FAR003469,2024-05-11,46785,Active,24
DEA0330,2896391543989,FAR002759,2024-05-11,1211,Active,36
DEA0231,2340935384145,FAR008833,2024-05-11,1138,Active,24
DEA0125,2702906107025,FAR003202,2024-05-11,1286,Active,36
DEA0180,2541313533292,FAR000221,2024-05-11,890,Active,24
DEA0146,2739976321242,FAR008944,2024-05-11,24258,Active,12
DEA0241,2438536514017,FAR005605,2024-05-11,29312,Inactive,12
DEA0198,2788985944514,FAR000226,2024-05-12,752,Active,36
DEA0175,2938711421894,FAR009747,2024-05-12,610,Active,24
DEA0177,2890267252305,FAR002167,2024-05-12,20079,Active,12
DEA0261,2241832345621,FAR002554,2024-05-12,17600,Active,24
DEA0448,2722698128819,FAR007597,2024-05-12,1289,Active,24
DEA0451,2794825436783,FAR009192,2024-05-12,660,Active,24
DEA0384,2663638656787,FAR007439,2024-05-12,1569,Active,12
DEA0017,2731548918291,FAR006964,2024-05-12,3870,Active,36
DEA0237,2089142827036,FAR007061,2024-05-12,104482,Active,12
DEA0068,2789232649591,FAR001859,2024-05-12,10969,Active,12
DEA0063,2155900124527,FAR004164,2024-05-12,375,Active,24
DEA0405,2606879107140,FAR004325,2024-05-12,1559,Active,12
DEA0327,2385925270805,FAR008397,2024-05-12,24968,Active,24
DEA0246,2730707661556,FAR005196,2024-05-12,483,Active,36
DEA0062,2139557291934,FAR006839,2024-05-12,25245,Active,12
DEA0009,2087316340923,FAR005951,2024-05-12,1282,Active,36
DEA0049,2622529231399,FAR009312,2024-05-12,2335,Active,24
DEA0330,2896391543989,FAR005664,2024-05-12,549,Active,24
DEA0453,2342316885292,FAR004944,2024-05-12,38328,Active,24
DEA0424,2139429413311,FAR000537,2024-05-12,476,Inactive,48
DEA0141,2806100729194,FAR007636,2024-05-12,23476,Active,24
DEA0224,2667927527101,FAR006851,2024-05-13,4047,Active,12
DEA0005,2935841521171,FAR007115,2024-05-13,2797,Active,24
DEA0482,2541436021163,FAR007513,2024-05-13,9019,Active,36
DEA0346,2898485784706,FAR008284,2024-05-13,16480,Inactive,36
DEA0128,2670316220510,FAR002308,2024-05-13,1884,Inactive,24
DEA0412,2888896479183,FAR002270,2024-05-13,49971,Active,36
DEA0335,2340528724043,FAR004994,2024-05-13,1779,Active,36
DEA0041,2011651670433,FAR008392,2024-05-13,1042,Active,12
DEA0402,2215323873830,FAR008044,2024-05-13,46811,Active,12
DEA0134,2399136675251,FAR008383,2024-05-13,15818,Active,24
DEA0286,2937976448205,FAR005422,2024-05-13,22194,Active,12
DEA0352,2098165607962,FAR007538,2024-05-13,20644,Active,24
DEA0477,2388271737076,FAR004029,2024-05-13,1367,Active,24
DEA0177,2890267252305,FAR007556,2024-05-13,15493,Active,24
DEA0296,2275918168525,FAR005938,2024-05-13,24899,Active,48
DEA0402,2215323873830,FAR009273,2024-05-13,32390,Active,12
DEA0456,2791715601631,FAR009389,2024-05-13,9259,Inactive,24
DEA0152,2431175503722,FAR003313,2024-05-13,25465,Inactive,36
DEA0205,2473761416609,FAR010000,2024-05-13,23321,Inactive,12
DEA0492,2514675426711,FAR001063,2024-05-13,3415,Active,24
DEA0061,2741103502567,FAR008955,2024-05-13,26273,Active,24
DEA0468,2171211171215,FAR006035,2024-05-14,2314,Inactive,36
DEA0494,2826785006889,FAR004570,2024-05-14,16894,Active,12
DEA0407,2129552997376,FAR008243,2024-05-14,54143,Active,48
DEA0128,2670316220510,FAR003595,2024-05-14,48646,Active,48
DEA0236,2597823270542,FAR002279,2024-05-14,37481,Active,24
DEA0260,2463181186579,FAR005662,2024-05-14,2219,Active,24
DEA0233,2742872134878,FAR009493,2024-05-14,24643,Active,12
DEA0275,2932521631464,FAR003787,2024-05-14,18953,Active,24
DEA0099,2276146859451,FAR005635,2024-05-14,2672,Active,24
DEA0380,2647156822030,FAR009960,2024-05-14,841,Active,24
DEA0182,2494439422734,FAR000747,2024-05-14,714,Active,48
DEA0210,2289297079093,FAR003840,2024-05-14,32893,Active,36
DEA0242,2544914498089,FAR009401,2024-05-14,45171,Inactive,36
DEA0256,2819169823813,FAR008900,2024-05-14,782,Active,24
DEA0055,2912283284715,FAR005078,2024-05-14,1008,Active,12
DEA0385,2566300176134,FAR002873,2024-05-14,1126,Active,24
DEA0012,2389527958399,FAR006551,2024-05-14,675,Active,12
DEA0055,2912283284715,FAR001508,2024-05-14,1026,Active,24
DEA0190,2715102210190,FAR003577,2024-05-14,1493,Active,36
DEA0494,2826785006889,FAR006799,2024-05-14,2288,Active,36
DEA0451,2794825436783,FAR002879,2024-05-14,7132,Active,24
DEA0315,2397283371619,FAR005908,2024-05-15,17717,Active,36
DEA0025,2816640957535,FAR003241,2024-05-15,49092,Active,24
DEA0388,2201118056268,FAR003631,2024-05-15,2344,Active,48
DEA0393,2973183589041,FAR005638,2024-05-15,980,Active,12
DEA0111,2160217735027,FAR005698,2024-05-15,44326,Active,12
DEA0317,2115906752115,FAR005548,2024-05-15,3140,Active,24
DEA0499,2419127416672,FAR009747,2024-05-15,593,Active,24
DEA0364,2136175081250,FAR001310,2024-05-15,755,Active,36
DEA0119,2435462287917,FAR007281,2024-05-15,240,Inactive,24
DEA0350,2811358662748,FAR003874,2024-05-15,4735,Active,12
DEA0066,2490745034280,FAR004534,2024-05-15,3632,Active,24
DEA0305,2887289214835,FAR008787,2024-05-15,3997,Active,24
